0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
5772781aedc2cb3880d6cda7,Proclamation of Kuzma Minin in Nizhny Novgorod in 1611,proclamation-of-kuzma-minin-in-nizhny-novgorod-in-1611,konstantin-makovsky,Makovsky Konstantin,57726d89edc2cb3880b497f7,,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e68']",,,,['history painting'],['Romanticism'],[],,,,[],"['celebrations-and-festivals', 'pilgrims', 'Conquistador', 'Mythology', 'Pole', 'History', 'Middle ages']",,772,https://uploads8.wikiart.org/images/konstantin-makovsky/proclamation-of-kuzma-minin-in-nizhny-novgorod-in-1611.jpg,1000
57728320edc2cb3880f9f54d,Two Elephants,two-elephants-1940,amrita-sher-gil,Sher-Gil Amrita,57726db8edc2cb3880b4e92a,1940.0,"['57726b52edc2cb3880ad77e0', '57726b4dedc2cb3880ad6df0']",,,,['animal painting'],['Post-Impressionism'],[],,,,[],"['Elephant', 'Elephants and Mammoths', 'African elephant', 'Indian elephant']",,368,https://uploads4.wikiart.org/images/amrita-sher-gil/two-elephants-1940.jpg,440
5772813bedc2cb3880f3c47f,"Six O'Clock, Winter",six-o-clock-winter-1912,john-french-sloan,Sloan John French,57726daaedc2cb3880b4d2c0,1912.0,"['57726b52edc2cb3880ad7760', '57726b4eedc2cb3880ad6e30', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['cityscape'],['New Realism'],"['oil', 'canvas']",,,,"['Philips Collection, Washington, DC, US']","['winter', 'streets-and-squares', 'houses-and-buildings', 'roads-and-vehicles', 'group-portraits', 'Transport', 'Sky', 'Cloud', 'Crowd', 'Overpass', 'night']",,932,https://uploads2.wikiart.org/images/john-french-sloan/six-o-clock-winter-1912.jpg,749
57728002edc2cb3880efdf5b,Crown Princess Cecilie of Prussia,crown-princess-cecilie-of-prussia-1906,philip-de-laszlo,Laszlo Philip de,57726da3edc2cb3880b4c6c5,1906.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Impressionism'],[],,,,[],['Lady'],,350,https://uploads7.wikiart.org/images/philip-de-laszlo/crown-princess-cecilie-of-prussia-1906.jpg,498
57727f76edc2cb3880ee0aa9,Rêverie,r-verie-1957,robert-brackman,Brackman Robert,57726d9eedc2cb3880b4bee3,1957.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Realism'],[],,,,[],['Still life photography'],,588,https://uploads7.wikiart.org/images/robert-brackman/r-verie-1957.jpg,485
57727cf3edc2cb3880e60c04,Study for Low Water - Knight's Flowage,study-for-low-water-knight-s-flowage,neil-welliver,Welliver Neil,57726d94edc2cb3880b4acb4,1980.0,"['57726b51edc2cb3880ad7528', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['landscape'],['Contemporary Realism'],"['oil', 'canvas']",61.0,61.0,,"['Alexandre Gallery, New York CIty, NY, US']","['lakes-and-ponds', 'forests-and-trees', 'Plant', 'Jack pine', 'Grass family', 'Aquatic plant', 'Grass', 'Flower', 'lodgepole pine']",,487,https://uploads2.wikiart.org/images/neil-welliver/study-for-low-water-knight-s-flowage.jpg,480
57727786edc2cb3880d4e7a1,Podmoskovnaya youth. Ligachevo,podmoskovnaya-youth-ligachevo-1926,konstantin-yuon,Yuon Konstantin,57726d89edc2cb3880b4965f,1926.0,"['57726b52edc2cb3880ad7878', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['portrait'],['Socialist Realism'],"['oil', 'canvas']",57.0,59.0,,[],"['group-portraits', 'Face', 'People', 'Head', 'Cheek']",,1286,https://uploads2.wikiart.org/images/konstantin-yuon/podmoskovnaya-youth-ligachevo-1926.jpg,1069
577280e3edc2cb3880f29338,Mäntykoski Waterfall,m-ntykoski-waterfall-1893,akseli-gallen-kallela,Gallen-Kallela Akseli,57726da8edc2cb3880b4ceb6,1893.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Romanticism'],[],156.0,270.0,,['Private Collection'],"['Water', 'Waterfall', 'Water feature']",,344,https://uploads8.wikiart.org/images/akseli-gallen-kallela/m-ntykoski-waterfall-1893.jpg,598
577280abedc2cb3880f1e6fc,Model for 'Torsion',model-for-torsion-1928,naum-gabo,Gabo Naum,57726da6edc2cb3880b4cc95,1928.0,"['57726b51edc2cb3880ad7640', '57726b4eedc2cb3880ad6f00', '57726bcdedc2cb3880ae747e']",,,,['sculpture'],['Kinetic Art'],['plastic'],,,,"['Tate Modern, London, UK']","['Chair', 'Furniture']","Many of Gabo's sculptures first appeared as tiny models. They were often projects for monumental public schemes, rarely achieved, in which sculpture and architecture came together. His proposal that Monument for an Airport could be used to advertise Imperial Airways, as either a desk display or an outdoor sculpture, was never realised. Model for 'Torsion', however, was eventually translated into a large fountain outside St Thomas' Hospital in London.",1031,https://uploads0.wikiart.org/images/naum-gabo/model-for-torsion-1928.jpg!HD.jpg,1200
577281cfedc2cb3880f5a271,Keswick Siding,keswick-siding-1945,jeffrey-smart,Smart Jeffrey,57726dadedc2cb3880b4d75e,1945.0,"['57726b52edc2cb3880ad77f8', '57726b4eedc2cb3880ad6e30', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",Australia,,,['cityscape'],['Precisionism'],"['oil', 'canvas']",72.0,62.0,,[],"['railway', 'Transport', 'Sky', 'Track']",,800,https://uploads3.wikiart.org/images/jeffrey-smart/keswick-siding-1945.jpg,685
57727e25edc2cb3880e9d1b9,The Monastery of Trinity and St. Sergius,the-monastery-of-trinity-and-st-sergius-1800,fyodor-alekseyev,Alekseyev Fyodor,57726d9aedc2cb3880b4b690,1800.0,"['57726b52edc2cb3880ad7700', '57726b4eedc2cb3880ad6f50', '57726bcdedc2cb3880ae740e', '57726bcdedc2cb3880ae7436', '57726b4eedc2cb3880ad7000']",Russian Federation,,,['veduta'],['Neoclassicism'],"['ink', 'watercolor', 'paper']",,,,"['Hermitage Museum, Saint Petersburg, Russia']","['Landmark', 'Holy places', 'Building', 'Place of worship']",,1078,https://uploads4.wikiart.org/images/fyodor-alekseyev/the-monastery-of-trinity-and-st-sergius-1800.jpg,722
57727e17edc2cb3880e9baaf,Barns By the Sea,barns-by-the-sea,eyvind-earle,Earle Eyvind,57726d99edc2cb3880b4b650,,"['57726b51edc2cb3880ad7678', '57726b4eedc2cb3880ad6e88']",United States,,,['landscape'],['Magic Realism'],[],,,,[],['Graphic design'],,1070,https://uploads8.wikiart.org/images/eyvind-earle/barns-by-the-sea.jpg,864
57727dc1edc2cb3880e892e7,Figures in a Village in the Dolomites,figures-in-a-village-in-the-dolomites,franz-richard-unterberger,Unterberger Franz Richard,57726d98edc2cb3880b4b46d,,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['landscape'],['Romanticism'],"['oil', 'canvas']",,,,['Private Collection'],"['houses-and-buildings', 'roads-and-vehicles', 'group-portraits', 'mountains', 'Ruins']",,991,https://uploads4.wikiart.org/images/franz-richard-unterberger/figures-in-a-village-in-the-dolomites.jpg!HD.jpg,1200
57727d88edc2cb3880e7e877,Salome with the head of John the Baptist,salome-with-the-head-of-john-the-baptist-1520,andrea-solario,Solario Andrea,57726d97edc2cb3880b4b251,1520.0,"['57726b51edc2cb3880ad75e0', '57726b4eedc2cb3880ad6ef8', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['religious painting'],['High Renaissance'],"['oil', 'panel']",57.5,58.5,,"['Kunsthistorisches Museum, Vienna, Austria']","['Christianity', 'saints-and-apostles', 'Salome', 'St. John the Baptist']",,1100,https://uploads3.wikiart.org/images/andrea-solario/salome-with-the-head-of-john-the-baptist-1520.jpg,1109
57727d15edc2cb3880e69404,Cup of Sky,not-detected-272461,lynd-ward,Ward Lynd,57726d95edc2cb3880b4ae53,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6f28']",United States,,,['symbolic painting'],['Expressionism'],[],,,,[],"['allegories-and-symbols', 'characters-and-emotions']",,667,https://uploads6.wikiart.org/images/lynd-ward/not-detected-272461.jpg!HD.jpg,1200
57727eecedc2cb3880ec5920,"Irozaki, Morning",irozaki-morning-1961,toshi-yoshida,Yoshida Toshi,57726d9cedc2cb3880b4b9d9,1961.0,"['57726b52edc2cb3880ad7880', '57726b4eedc2cb3880ad6e98', '57726bcdedc2cb3880ae73be', '57726b4eedc2cb3880ad7000']",,,,['marina'],['Sōsaku hanga'],"['woodcut', 'paper']",,,,[],"['sunrise-and-sunset', 'boats-and-ships', 'seas-and-oceans', 'forests-and-trees', 'cliffs-and-rocks', 'Water', 'Sea', 'Headland', 'Natural landscape', 'Rock', 'Cliff', 'Promontory', 'Coast', 'Coastal and oceanic landforms', 'Ocean']",,622,https://uploads4.wikiart.org/images/toshi-yoshida/irozaki-morning-1961.jpg,451
57727da6edc2cb3880e86a24,The development of new lands by Russian,the-development-of-new-lands-by-russian-1904,klavdy-lebedev,Lebedev Klavdy,57726d98edc2cb3880b4b34b,1904.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e68', '57726bcdedc2cb3880ae7436', '57726b4eedc2cb3880ad7000']",Russian Federation,,,['history painting'],['Realism'],"['watercolor', 'paper']",,,,[],"['historical-events', 'Mythology']",,709,https://uploads2.wikiart.org/images/klavdy-lebedev/the-development-of-new-lands-by-russian-1904.jpg,794
57728049edc2cb3880f0a4d4,Acrobats,acrobats-1916,albert-gleizes,Gleizes Albert,57726da4edc2cb3880b4c97b,1916.0,"['57726b51edc2cb3880ad7488', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Analytical Cubism'],[],,,,[],[],,417,https://uploads7.wikiart.org/images/albert-gleizes/acrobats-1916.jpg,600
57727ce7edc2cb3880e5fda4,Lady with a Dog,lady-with-a-dog-1899,paul-mathiopoulos,Mathiopoulos Paul,57726d94edc2cb3880b4ac6c,1899.0,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae7346']",,,,['portrait'],['Art Nouveau (Modern)'],['pastel'],,,,[],"['Lady', 'fashion']",,365,https://uploads8.wikiart.org/images/paul-mathiopoulos/lady-with-a-dog-1899.jpg,653
577284a7edc2cb3880fe814f,Love Parade,love-parade-1917,francis-picabia,Picabia Francis ,57726d88edc2cb3880b49497,1917.0,"['57726b51edc2cb3880ad7558', '57726b4eedc2cb3880ad6e48', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['figurative'],['Dada'],"['oil', 'canvas']",,,,['Private Collection'],[],"Picabia's mechanomorphic pictures suggest analogies between machines and the human form. To contemporary viewers they were scandalous in their rejection of the idea of the human soul and their emphasis instead on instincts and compulsions - both often erotic. In this work, Picabia blended male and female; the upper part in red might be considered female and the lower part in blue, male. The viewer can imagine the sound of hammering and the idea of a ""sonorous sculpture,"" or a musical instrument. - See more at: http://www.theartstory.org/artist-picabia-francis.htm#sthash.xchIYynP.dpuf",548,https://uploads2.wikiart.org/images/francis-picabia/love-parade-1917.jpg,777
5772819cedc2cb3880f501c7,The Reaper,the-reaper-1938,eileen-agar,Agar Eileen,57726dabedc2cb3880b4d532,1938.0,"['57726b53edc2cb3880ad78b0', '57726b4eedc2cb3880ad6e48', '57726bccedc2cb3880ae726e', '57726bcdedc2cb3880ae72c6', '57726b4fedc2cb3880ad71a0']",,,,['figurative'],['Surrealism'],"['collage', 'gouache', 'mixed media']",,,,"['Tate Modern, London, UK']",[],"Eileen Agar often made collages and in this picture she added a leaf to a gouache. As in her painting Autobiography of an Embryo, Agar was exploring the themes of life, death, the passing of time and seasonal cycles. She uses a single, simple image to encompass a range of universal themes. Although it looks abstract, the collage shows a mechanical reaper cutting a crop on a farm, a metaphor for the end of life. She described and explained the collage in 1978:

""The leaf came from a 'dry garden', a book I have which dries and preserves leaves pressed between special paper. It was dead originally when used for the collage, but it was one I must have picked myself. The whole watercolour was intended to suggest a symbolic reaper with the flailing movement of the scythe-like concentric forms. The title indeed relates to time, the seasons and especially death the Great Reaper. The dead leaf being the hub of the whole.

Time is expressed more especially by the large black sun, which at the bottom left hand corner is sinking. The little triangle suggests a country roof and the two black spots two people riding the machine. There is also the outline of the back of a cow, with the small forelegs implanted on either side of the stem of the leaf."" (Conversation of 29 July 1978, quoted in Illustrated Catalogue of Acquisitions 1976-78, p.27.

The painting is mounted on blue paper and the frame was a 'found' object painted in silver and gold. Although the artist denied that the framing had any 'special significance' she agreed that the mount and frame work with the painting to evoke secondary associations, for example the blue and gold can be linked to the sky and the sun.

The picture was first exhibited in 1965 when Marlborough Fine Art reviewed the avant-garde of the 1930s in the exhibition Art in Britain 1930-1940. (Chloe Johnson)",1536,https://uploads6.wikiart.org/images/eileen-agar/the-reaper-1938.jpg,1172
57727d16edc2cb3880e69574,Undercliff,not-detected-272486,lynd-ward,Ward Lynd,57726d95edc2cb3880b4ae53,1948.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e30']",United States,,,['cityscape'],['Expressionism'],[],,,,[],"['cottages-and-farmhouses', 'folk-architecture', 'Tree', 'monochrome']",,901,https://uploads6.wikiart.org/images/lynd-ward/not-detected-272486.jpg!HD.jpg,1200
5772813bedc2cb3880f3c45f,Self-portrait,self-portrait-1890,john-french-sloan,Sloan John French,57726daaedc2cb3880b4d2c0,1890.0,"['57726b52edc2cb3880ad7760', '57726b4eedc2cb3880ad6f08', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['self-portrait'],['New Realism'],"['oil', 'panel']",,,,[],"['male-portraits', 'famous-people', 'Gentleman', 'Male']",,550,https://uploads6.wikiart.org/images/john-french-sloan/self-portrait-1890.jpg,640
5772803eedc2cb3880f0946f,Maiden's Tower,k-zkulesi-maiden-s-tower,hoca-ali-riza,Ali Riza Hoca,57726da4edc2cb3880b4c8eb,,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Impressionism'],[],,,,[],"['seas-and-oceans', 'Sky', 'Evening', 'Sunset', 'morning', 'Cloud', 'Sunrise', 'Calm', 'Dusk']",,700,https://uploads8.wikiart.org/images/hoca-ali-riza/k-zkulesi-maiden-s-tower.jpg,454
57727f83edc2cb3880ee1ebc,Self Portrait in Studio,self-portrait-in-studio-1976,brett-whiteley,Whiteley Brett,57726da0edc2cb3880b4c138,1976.0,"['57726b51edc2cb3880ad7598', '57726b52edc2cb3880ad7720', '57726b4eedc2cb3880ad6f08']",,,,['self-portrait'],"['Fauvism', 'Neo-Figurative Art']",[],,,,[],[],,529,https://uploads4.wikiart.org/images/brett-whiteley/self-portrait-in-studio-1976.jpg,410
57727eb9edc2cb3880ebb648,Destiny,destiny-1917,jacek-malczewski,Malczewski Jacek,57726d9bedc2cb3880b4b92e,1917.0,"['57726b51edc2cb3880ad74b0', '57726b53edc2cb3880ad78b8', '57726b4eedc2cb3880ad6f28', '57726bcdedc2cb3880ae733e']",,,,['symbolic painting'],"['Art Nouveau (Modern)', 'Symbolism']",['oil'],72.0,102.0,,['Private Collection'],"['allegories-and-symbols', 'male-portraits', 'female-portraits', 'Prophet', 'Mythology']",,1000,https://uploads8.wikiart.org/images/jacek-malczewski/destiny-1917.jpg,691
57727db3edc2cb3880e87dc5,Anna Pawlowa,anna-pawlowa,max-slevogt,Slevogt Max ,57726d98edc2cb3880b4b3d3,,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Art Nouveau (Modern)'],[],,,,[],['Lady'],,442,https://uploads3.wikiart.org/images/max-slevogt/anna-pawlowa.jpg,600
57727db0edc2cb3880e8787d,Mother Holding Her Child in a Doorway,mother-holding-her-child-in-a-doorway,adriaen-van-ostade,Ostade Adriaen van,57726d98edc2cb3880b4b3bb,1667.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726bcdedc2cb3880ae7496']",,,,['genre painting'],['Baroque'],"['oil', 'wood']",26.7,34.5,,['Private Collection'],['mother-and-child'],,717,https://uploads8.wikiart.org/images/adriaen-van-ostade/mother-holding-her-child-in-a-doorway.jpg,893
57727d70edc2cb3880e7c4e9,The Great Tree,the-great-tree,hercules-seghers,Seghers Hercules,57726d97edc2cb3880b4b114,,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae72ae']",,,,['landscape'],['Baroque'],['etching'],28.0,22.0,,"['Rijksmuseum, Amsterdam, Netherlands']","['houses-and-buildings', 'forests-and-trees', 'Tree', 'Woody plant', 'Plant', 'Branch', 'monochrome']",,1000,https://uploads1.wikiart.org/images/hercules-seghers/the-great-tree.jpg,766
57728133edc2cb3880f3b76a,Sunset at Ivry,sunset-at-ivry-soleil-couchant-ivry-1873,armand-guillaumin,Guillaumin Armand,57726daaedc2cb3880b4d222,1873.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70', '57726b4eedc2cb3880ad6e30']",,,,"['landscape', 'cityscape']",['Impressionism'],"['oil', 'canvas']",,,,"[""Musée d'Orsay, Paris, France""]","['Sky', 'Bank', 'Evening', 'Sunset', 'Smoke', 'factories-and-plants']",,740,https://uploads1.wikiart.org/images/armand-guillaumin/sunset-at-ivry-soleil-couchant-ivry-1873.jpg,596
5772812aedc2cb3880f3a895,"Autumn, Algoma",autumn-algoma,frank-johnston,Johnston Frank,57726da9edc2cb3880b4d161,,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Art Nouveau (Modern)'],[],,,,[],"['Nature', 'Natural landscape', 'Wilderness', 'Tree', 'Natural environment', 'Plant', 'Bank']",,325,https://uploads7.wikiart.org/images/frank-johnston/autumn-algoma.jpg,369
57727f1aedc2cb3880ecec81,1950-K-No. 1,1950-k-no-1-1950,clyfford-still,Still Clyfford,57726d9cedc2cb3880b4bb40,1950.0,"['57726b51edc2cb3880ad7500', '57726bcdedc2cb3880ae733e', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Color Field Painting'],['oil'],218.0,274.0,,"['San Francisco Museum of Modern Art (SFMOMA), San Francisco, CA, US']",['Leaf'],,555,https://uploads1.wikiart.org/images/clyfford-still/1950-k-no-1-1950.jpg,700
57727c8eedc2cb3880e4c6ae,The confectioner,the-confectioner-1898,nikolaos-gyzis,Gyzis Nikolaos,57726d93edc2cb3880b4a9fa,1898.0,['57726b4eedc2cb3880ad6f00'],,,,['sculpture'],[],[],,,,[],"['Human', 'Tree', 'Trunk']",,436,https://uploads6.wikiart.org/images/nikolaos-gyzis/the-confectioner-1898.jpg,650
57727acdedc2cb3880dfb597,Impromptu,impromptu-1959,albert-bloch,Bloch Albert,57726d8fedc2cb3880b4a3db,1959.0,"['57726b53edc2cb3880ad78b8', '57726b4eedc2cb3880ad6e88']",United States,,,['landscape'],['Symbolism'],[],,,,[],"['forests-and-trees', 'Tree']",,560,https://uploads6.wikiart.org/images/albert-bloch/impromptu-1959.jpg,800
57727d40edc2cb3880e72639,Portrait of Elanor Hyde Phillips,portrait-of-elanor-hyde-phillips,edmund-charles-tarbell,Tarbell Edmund Charles,57726d96edc2cb3880b4af6d,,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['portrait'],['Impressionism'],"['oil', 'canvas']",86.36,111.76,,['Private Collection'],"['famous-people', 'female-portraits', 'Lady', 'Water', 'Beauty', 'Bank', 'Dress']",,355,https://uploads7.wikiart.org/images/edmund-charles-tarbell/portrait-of-elanor-hyde-phillips.jpg,468
57727dfdedc2cb3880e9972b,Moscow girl of XVII Century,moscow-girl-of-xvii-century,andrei-ryabushkin,Ryabushkin Andrei,57726d99edc2cb3880b4b5ea,1903.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726bcdedc2cb3880ae745e']",,,,['portrait'],['Realism'],"['oil', 'cardboard']",26.0,48.0,,[],"['female-portraits', 'Lady', 'costume design']",,509,https://uploads6.wikiart.org/images/andrei-ryabushkin/moscow-girl-of-xvii-century.jpg,1000
57727adcedc2cb3880dfcc22,Memories of Mantegna,memories-of-mantegna-1910-1,konstantin-bogaevsky,Bogaevsky Konstantin,57726d8fedc2cb3880b4a423,1910.0,"['57726b53edc2cb3880ad78b8', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Symbolism'],[],,,,[],"['mountains', 'Textile']",,1000,https://uploads0.wikiart.org/images/konstantin-bogaevsky/memories-of-mantegna-1910-1.jpg,719
57727cbfedc2cb3880e568e5,Reversal of Roles,reversal-of-roles-1892,georgios-jakobides,Jakobides Georgios,57726d93edc2cb3880b4ab4b,1892.0,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Realism'],[],,,,[],['Lady'],,656,https://uploads2.wikiart.org/images/georgios-jakobides/reversal-of-roles-1892.jpg,834
57727793edc2cb3880d4f311,Triple in Uglich,triple-in-uglich-1913-1,konstantin-yuon,Yuon Konstantin,57726d89edc2cb3880b4965f,1913.0,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae73ae', '57726bcdedc2cb3880ae7436', '57726b4eedc2cb3880ad7000']",,,,['genre painting'],['Art Nouveau (Modern)'],"['wash', 'watercolor', 'paper']",69.0,53.0,,[],"['hunting-and-racing', 'Middle ages', 'History']",,1427,https://uploads0.wikiart.org/images/konstantin-yuon/triple-in-uglich-1913-1.jpg,1063
57728294edc2cb3880f81b31,Flora,flora-1634,rembrandt,Rembrandt,57726d84edc2cb3880b48b73,1634.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6ee0', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['portrait'],['Baroque'],"['oil', 'canvas']",101.0,125.0,,"['Hermitage Museum, Saint Petersburg, Russia']",['Lady'],"Rembrandt painted his wife Saskia van Uylenburgh as Flora, goddess of spring and flowers, three times: in 1634,1635 and 1641. In this work he combined elements of pastoral and historical portraits. Created in the year of their marriage, this painting shows the love and admiration the artist felt for the young woman. The contrast between the young sitter's diffident pose and the sumptuousness of her richly embroidered clothes and accessories gives the image a special charm. ",520,https://uploads8.wikiart.org/images/rembrandt/flora-1634.jpg,640
57727ffeedc2cb3880efda29,The Eastern Railway Station at Night,the-eastern-railway-station-at-night-1902,tivadar-kosztka-csontvary,Csontvary Tivadar Kosztka,57726da2edc2cb3880b4c65e,1902.0,"['57726b51edc2cb3880ad7588', '57726b53edc2cb3880ad78b8', '57726b4eedc2cb3880ad6e30']",,,,['cityscape'],"['Expressionism', 'Symbolism']",[],,,,[],['Atmosphere'],,1142,https://uploads1.wikiart.org/images/tivadar-kosztka-csontvary/the-eastern-railway-station-at-night-1902.jpg,783
57727fd2edc2cb3880ef4a74,Portrait of a lady,portrait-of-a-lady-1931,alekos-kontopoulos,Kontopoulos Alekos,57726d95edc2cb3880b4ad44,1931.0,"['57726b52edc2cb3880ad7870', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Social Realism'],[],,,,[],"['Lady', 'Sitting']",,495,https://uploads3.wikiart.org/images/alekos-kontopoulos/portrait-of-a-lady-1931.jpg,650
57727faaedc2cb3880eeb79a,Untitled,untitled-1950,jiro-yoshihara,Yoshihara Jiro,57726da1edc2cb3880b4c3a5,1950.0,"['57726b53edc2cb3880ad78d8', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Tachisme'],[],,,,[],"['Water', 'Reflection', 'Turquoise', 'Tree']",,768,https://uploads7.wikiart.org/images/jiro-yoshihara/untitled-1950.jpg,469
57727e68edc2cb3880eae493,Overview of the kabuki play Yoshitsune Senbon Zakura (Yoshitsune and the thousand cherry trees),overview-of-the-kabuki-play-yoshitsune-senbon-zakura-yoshitsune-and-the-thousand-cherry-trees,utagawa-sadatora,Utagawa Sadatora ,57726d9aedc2cb3880b4b7c8,,"['57726b53edc2cb3880ad7918', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Ukiyo-e'],[],,,,[],"['male-portraits', 'Textile', 'Map']",,1000,https://uploads8.wikiart.org/images/utagawa-sadatora/overview-of-the-kabuki-play-yoshitsune-senbon-zakura-yoshitsune-and-the-thousand-cherry-trees.jpg,668
57727c7aedc2cb3880e4abb8,"Man with butterfly wings , sitting, study from life",man-with-butterfly-wings-sitting-study-from-life-1965,yiannis-tsaroychis,Tsaroychis Yiannis,57726d92edc2cb3880b4a968,1965.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6ee0']",,,"{'id': '57726d92edc2cb3880b4a96d', 'title': 'Winged Spirit'}",['portrait'],['Expressionism'],[],,,,[],[],,329,https://uploads6.wikiart.org/images/yiannis-tsaroychis/man-with-butterfly-wings-sitting-study-from-life-1965.jpg,445
57727f92edc2cb3880ee390c,"After Rain, at Băneasa",after-rain-at-b-neasa,stefan-luchian,Luchian Stefan,57726da0edc2cb3880b4c2a9,,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Impressionism'],[],,,,[],['Sky'],,720,https://uploads6.wikiart.org/images/stefan-luchian/after-rain-at-b-neasa.jpg,361
57727e7bedc2cb3880eb0221,Laguna Coast,laguna-coast-1910,guy-rose,Rose Guy,57726d9bedc2cb3880b4b82c,1910.0,"['57726b51edc2cb3880ad7600', '57726b4eedc2cb3880ad6e88', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['landscape'],['Impressionism'],"['oil', 'canvas']",73.66,60.96,,['Private Collection'],"['seas-and-oceans', 'forests-and-trees', 'cliffs-and-rocks', 'Cliff', 'Headland', 'Coast', 'Natural landscape', 'Sky', 'Terrain', 'Sea', 'Coastal and oceanic landforms']",,1210,https://uploads5.wikiart.org/images/guy-rose/laguna-coast-1910.jpg,1024
57727c30edc2cb3880e3971f,Still Life with Sardines and Sea-Urchins,still-life-with-sardines-and-sea-urchins-1882,adolphe-joseph-thomas-monticelli,Monticelli Adolphe Joseph Thomas,57726d91edc2cb3880b4a7c7,1882.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6f20', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6ff8']",,,,['still life'],['Romanticism'],"['oil', 'panel']",,,,"['Dallas Museum of Art, Dallas, TX, US']",['1880s paintings from France'],,600,https://uploads3.wikiart.org/images/adolphe-joseph-thomas-monticelli/still-life-with-sardines-and-sea-urchins-1882.jpg,454
57727a6cedc2cb3880de7483,The Earthstopper on the Banks of the Derwent,the-earthstopper-on-the-banks-of-the-derwent-1773,joseph-wright,Wright Joseph,57726d8eedc2cb3880b4a241,1773.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],['Romanticism'],"['oil', 'canvas']",96.5,120.6,,[],"['forests-and-trees', 'Geological phenomenon', 'Formation', 'Cave', 'Sky']",,983,https://uploads6.wikiart.org/images/joseph-wright/the-earthstopper-on-the-banks-of-the-derwent-1773.jpg,780
